"ID","CustomerID","AddressID","Status","PaymentMethod","Weight","Shipped","TrackingNumber","DateShipped","TimeShipped"
351,82,39,"PENDING","VISA",49.6,1,"54102215029915795502","2018-03-16","5:01:52.000"
352,177,35,"PENDING","CHECK",0.7,1,"41611941661065610125","2018-03-20","12:57:54.000"
353,608,741,"PENDING",,35.8,1,"50681227444684579174","2017-12-02","14:10:18.000"
354,46,55,,"CASH",42.8,1,"22863259611858838769","2018-04-22","13:36:39.000"
355,576,207,"PENDING","OTHER",30.3,0,"70290604399768411098",,
356,398,83,"PENDING","CASH",17.4,0,"55512025207248451004",,
357,525,228,"CANCELLED","CHECK",40,1,"41550152401363579658","2017-12-18","2:12:32.000"
358,433,447,,"VISA",75.5,0,"86238497989645941746",,
359,366,275,"CLOSED","OTHER",0.2,0,"68287600884580446580",,
360,189,43,,"CHECK",80.9,0,"21715810775465016454",,
361,198,164,"PENDING","OTHER",59.6,0,"87294177224290791255",,
362,950,858,"OPEN",,20.7,1,"23363564295509343004","2018-01-28","17:07:22.000"
363,948,549,,"CASH",100,1,"77422230768456893590","2017-10-12","1:28:43.000"
364,705,969,"OPEN","CASH",31.9,0,"28755989815643905936",,
365,636,113,"PENDING",,27.3,0,"47850894337767222590",,
366,307,948,"CLOSED",,43,0,"30220439314883109703",,
367,649,330,"PENDING","CASH",1,0,"75930059635108495330",,
368,130,49,"CLOSED","OTHER",29.3,0,"33674097839367970037",,
369,251,672,"PENDING","VISA",95.4,1,"72414919392977519025","2018-08-30","11:10:45.000"
370,174,209,"OPEN",,84,0,"25547031345418838072",,
371,807,728,,"CHECK",16.3,1,"55220463687765400151","2018-09-14","14:11:03.000"
372,286,201,"PENDING","VISA",48.5,0,"50881532347012850117",,
373,332,77,"CANCELLED","CHECK",69.3,0,"60762956359751259875",,
374,265,9,"CANCELLED","OTHER",54.1,0,"69500861897461231858",,
375,676,787,"PENDING",,68,0,"40085082175260492318",,
376,321,899,,,70.3,1,"95991047457787965024","2018-06-25","10:49:17.000"
377,282,36,"PENDING","CHECK",43.8,1,"44162639702609952098","2017-11-25","15:45:55.000"
378,232,793,,"VISA",87.8,0,"48034026984203920866",,
379,737,560,"OPEN","VISA",17.6,1,"16522495765773848732","2017-10-15","13:57:41.000"
380,116,651,"PENDING","OTHER",43.1,0,"65451200546315579942",,
381,635,620,,"CASH",67.2,0,"54400606575668125358",,
382,164,778,"CANCELLED","CASH",55.9,1,"47836680464837235558","2018-02-20","16:53:37.000"
383,662,6,,"OTHER",48.4,0,"96091149628047631077",,
384,530,985,"PENDING","OTHER",75.1,1,"62087743509420035272","2018-09-10","22:15:27.000"
385,698,940,"PENDING","CHECK",94.6,1,"54246340604567413093","2017-11-08","12:03:16.000"
386,88,293,,"CHECK",62.8,1,"45692646845494508571","2018-07-14","19:58:38.000"
387,327,275,"PENDING","VISA",77.1,1,"48673376105962997532","2017-10-04","14:47:01.000"
388,191,692,,"CHECK",65.2,1,"64661400826469950036","2018-07-30","4:29:03.000"
389,248,134,,"OTHER",27.7,0,"83938129841934599583",,
390,199,512,"CANCELLED","VISA",61.2,1,"35130777183833422074","2018-09-12","23:20:20.000"
391,723,542,,"OTHER",48.9,1,"10070301553296413861","2018-01-15","18:10:09.000"
392,460,493,"CLOSED","CHECK",3.1,0,"63555971435160163054",,
393,57,202,"CLOSED","CASH",26.6,1,"53808545706536584627","2018-06-02","7:50:38.000"
394,502,809,"OPEN",,64.8,0,"95469570638662630975",,
395,139,889,"PENDING","OTHER",11.6,1,"79082848679567205354","2017-11-22","0:12:21.000"
396,56,146,"CLOSED","OTHER",20.3,0,"26823081236700259311",,
397,401,642,,"CASH",32.5,1,"81716631701191157691","2018-05-26","20:46:28.000"
398,859,185,"PENDING","CASH",19.2,0,"46045600166319476674",,
399,856,913,,"CASH",43.9,1,"51155314507960765961","2018-04-23","2:17:05.000"
400,375,134,"PENDING","CASH",72,0,"66532617396525479210",,
401,635,247,"OPEN","CASH",84.2,0,"41493877976262487266",,
402,657,517,"PENDING","VISA",62.6,1,"44669723574992005856","2017-10-21","10:18:13.000"
403,158,228,"PENDING","VISA",71.4,1,"59770968254864511995","2018-07-15","16:51:27.000"
404,12,231,"CANCELLED","CASH",73.5,1,"14418978134986277707","2018-02-22","18:50:54.000"
405,210,6,"OPEN","CHECK",54.8,1,"26889342801997364200","2018-09-13","18:05:56.000"
406,648,916,"OPEN","VISA",78.7,1,"90994511631942757890","2018-04-28","12:45:16.000"
407,715,828,,"CASH",98.5,0,"32953760582780723711",,
408,676,346,,,33.8,0,"86275515663134022347",,
409,952,659,,"CHECK",39.6,0,"52110464805871902152",,
410,308,606,"CLOSED","CASH",70.4,1,"70503533331292671443","2018-04-08","7:58:43.000"
411,304,458,"CLOSED","OTHER",0.2,1,"39725535958610896175","2018-04-15","2:53:46.000"
412,393,516,"PENDING",,29.1,1,"63373219725794702914","2018-08-17","7:27:09.000"
413,9,990,,,73.2,0,"47255220069187080590",,
414,302,918,"OPEN","OTHER",85.3,1,"21461327528313850357","2018-07-31","17:20:07.000"
415,742,874,"PENDING","CASH",13.7,1,"71008734058147662426","2017-09-28","1:17:38.000"
416,521,539,,"VISA",89,0,"95730635533316037533",,
417,2,471,"OPEN","CASH",77.3,0,"19197306863657703660",,
418,58,111,,,65.8,0,"61042117295420757953",,
419,79,384,"PENDING","VISA",66,1,"17662323252443680227","2018-01-03","1:47:37.000"
420,3,198,"OPEN","VISA",17.5,1,"79194582259215681553","2017-11-09","10:18:15.000"
421,647,981,,"VISA",31,1,"71963143946662089266","2018-07-14","19:24:26.000"
422,22,529,"PENDING","OTHER",81,0,"39418699302887023187",,
423,689,302,,"OTHER",81.8,1,"17221982644080724220","2017-11-19","20:23:26.000"
424,953,334,,"OTHER",55.5,0,"28928962287140197448",,
425,427,549,"PENDING","OTHER",45.8,0,"41129032172576217882",,
426,225,515,,"CASH",15.5,1,"91263929568082674276","2017-12-23","1:39:06.000"
427,695,372,"PENDING","OTHER",48.4,0,"30877571149037228017",,
428,408,543,"PENDING","CHECK",64.7,1,"28360979908457760529","2018-01-19","16:46:54.000"
429,944,246,"OPEN","CASH",50.1,0,"49244339031378782015",,
430,591,868,"OPEN",,10.7,1,"78997357816907575217","2018-06-18","15:41:21.000"
431,814,84,"OPEN","CASH",24.3,1,"31235350995464555562","2018-05-07","2:42:20.000"
432,560,326,"OPEN","CHECK",67,1,"40779310559505553851","2017-10-10","21:32:51.000"
433,214,779,"PENDING","CHECK",44.6,0,"62495486673086112396",,
434,37,844,"CANCELLED","OTHER",43.6,1,"29987246149069587818","2018-01-10","9:42:41.000"
435,674,680,"OPEN","CASH",51.5,0,"70019491715423220423",,
436,662,137,,,55.6,1,"33249798378965299157","2018-04-18","4:32:10.000"
437,305,132,,"OTHER",9.4,0,"16603296935050335913",,
438,671,117,"PENDING","CASH",99.8,1,"73952944426858621256","2018-04-12","2:42:10.000"
439,856,567,,"CASH",85.3,0,"81951172351466783339",,
440,605,639,"OPEN","VISA",62.7,1,"48145552185146625147","2018-05-05","5:20:48.000"
441,47,482,"CANCELLED","VISA",20.8,0,"31758361571599974681",,
442,291,637,,"OTHER",41.5,1,"56516175763933879811","2018-08-02","11:41:48.000"
443,677,154,"OPEN","CHECK",77.4,1,"97947841529109180559","2018-05-31","8:58:34.000"
444,136,993,"OPEN","OTHER",50.6,1,"15873775977138894875","2017-10-25","18:07:02.000"
445,108,270,"OPEN","VISA",45.5,0,"14594169007447760169",,
446,976,536,,"CASH",8.7,0,"57375777135260266524",,
447,485,182,"CANCELLED","OTHER",31.2,0,"79408337918076865341",,
448,508,901,"PENDING","OTHER",47.8,1,"48558758261690159231","2018-06-17","17:47:50.000"
449,581,187,"OPEN","CASH",36.7,1,"54418709879156735726","2018-09-10","3:36:16.000"
450,286,285,"PENDING","CASH",2.1,0,"90900307281631994363",,
451,395,877,,"VISA",19.1,1,"71878450439066181624","2017-10-29","14:46:34.000"
452,220,560,"PENDING","CASH",92.8,0,"47714798103552282189",,
453,76,763,"PENDING","CASH",29.1,0,"33401820456224832129",,
454,224,286,"CLOSED","OTHER",52.8,1,"90470645783371367032","2018-02-01","0:02:13.000"
455,851,305,"PENDING","CASH",73,0,"36261460371191901305",,
456,437,424,"PENDING","VISA",78.7,1,"27143162368550107820","2018-01-29","14:21:06.000"
457,926,557,,"CASH",88.4,1,"59855099193404035992","2017-12-05","16:00:42.000"
458,209,614,"PENDING","OTHER",30.8,0,"99293429651743984039",,
459,606,623,,"VISA",4.4,1,"17041444358132461282","2018-04-14","1:57:39.000"
460,843,836,"PENDING","VISA",19.1,0,"44118582162432886987",,
461,954,625,,"CHECK",40.9,1,"47530881679095067459","2018-07-06","7:41:52.000"
462,588,615,,"OTHER",45.2,1,"71381214339978763012","2017-12-21","13:01:10.000"
463,334,131,"PENDING","CHECK",19.7,0,"55802005496017950806",,
464,392,544,"OPEN","CASH",38.6,1,"11747034428245127686","2018-04-23","18:21:16.000"
465,975,964,"PENDING","CASH",45.6,1,"31288458401687837976","2017-11-08","12:33:56.000"
466,628,603,,"CHECK",98.2,0,"89578598555723058629",,
467,900,183,"OPEN","OTHER",52.2,0,"70754733476066256146",,
468,320,92,"CLOSED","CHECK",59.4,1,"86363155574816567334","2017-10-17","13:58:49.000"
469,253,251,"CLOSED","OTHER",63.8,1,"22779122313650312734","2017-12-14","10:11:32.000"
470,205,933,"PENDING","OTHER",62.2,1,"41195967783464882875","2017-11-26","3:57:26.000"
471,694,243,,"CHECK",72.7,0,"63499526679810901303",,
472,687,637,"OPEN","VISA",34.9,0,"13882513349603999871",,
473,784,438,"CANCELLED","OTHER",22.3,1,"35201396142632986845","2018-07-12","20:34:38.000"
474,135,434,"OPEN","VISA",21.5,1,"63829337127417616508","2018-07-31","11:51:32.000"
475,168,467,"CLOSED","OTHER",10.1,0,"11269558469985109443",,
476,737,80,,"OTHER",96.4,0,"16732280094872857709",,
477,537,543,,"OTHER",41.5,1,"50986040933507177758","2017-11-23","22:26:40.000"
478,97,619,"CLOSED","OTHER",68,1,"70140223665928414905","2018-08-06","5:44:53.000"
479,115,134,"CLOSED","OTHER",65.8,1,"99544237634702717153","2018-05-11","15:56:14.000"
480,989,974,"OPEN","OTHER",96.2,0,"41311119773733174254",,
481,874,533,"PENDING","OTHER",49.4,0,"48710339137375383024",,
482,998,109,"CLOSED","CHECK",16.4,0,"14915328526301468935",,
483,984,37,"PENDING","CHECK",93.4,0,"10532577799285557123",,
484,219,902,"CANCELLED","VISA",16.3,0,"24514889688176289286",,
485,845,115,,"CHECK",91.4,1,"42413862773043593213","2017-11-09","12:39:03.000"
486,189,96,"PENDING","OTHER",3.4,0,"89514667322108856524",,
487,976,928,"CANCELLED","VISA",32.2,1,"31403177245788238063","2017-12-25","4:18:13.000"
488,76,858,"PENDING","OTHER",67.7,0,"38649979695806956605",,
489,558,838,"PENDING","VISA",26.7,1,"52894791389134201635","2018-08-30","21:47:51.000"
490,253,470,,,44.7,1,"65653984559566155749","2018-05-03","16:58:56.000"
491,335,6,,"VISA",36.4,1,"33473095752193486783","2018-03-25","16:02:32.000"
492,765,514,"CANCELLED","CASH",69.3,1,"68008159135064327000","2018-04-30","1:42:27.000"
493,589,907,"PENDING","CASH",13.8,1,"67841886261554131012","2018-01-14","15:43:34.000"
494,6,882,,"CASH",49.9,1,"88143691871012255882","2018-02-16","1:07:47.000"
495,467,899,"PENDING","OTHER",49.4,0,"43344416786037464871",,
496,271,498,"OPEN","CHECK",6.8,0,"45091077806849876042",,
497,412,400,"PENDING","OTHER",93.9,1,"51010216382943997521","2018-01-03","7:41:39.000"
498,555,837,"PENDING","OTHER",56.1,0,"46861852712122959049",,
499,783,456,"PENDING","CASH",53.9,0,"40868348013025225728",,
500,720,905,"OPEN","OTHER",73.1,1,"79223901157221810590","2018-01-27","17:03:07.000"
501,908,245,,"OTHER",85.3,0,"25649946727613114118",,
502,904,835,"CLOSED","CASH",55.4,0,"12188581756372391367",,
503,492,120,"CANCELLED","OTHER",88,1,"84084986628673739436","2017-11-26","6:42:18.000"
504,939,178,"PENDING","OTHER",63,0,"27533095681100962817",,
505,291,517,,"CHECK",16.4,0,"56536008237197571657",,
506,419,208,"PENDING","VISA",17.9,0,"39609521023779386654",,
507,535,833,"OPEN","CASH",30,0,"36641182737525652395",,
508,907,83,"PENDING",,30.2,0,"67750338059220074432",,
509,724,937,,"CASH",43,1,"30920001088659473088","2018-08-01","4:41:10.000"
510,608,460,,"OTHER",97.3,0,"58842901818996776953",,
511,639,603,"OPEN","OTHER",13.2,1,"95866172219993695964","2018-02-04","13:16:48.000"
512,369,305,,"CHECK",36.3,0,"22675387124013865987",,
513,21,198,"OPEN","OTHER",44.3,1,"21534046808711568173","2018-03-09","3:16:35.000"
514,519,302,"PENDING","CHECK",100,0,"88097464032734904340",,
515,353,414,"CANCELLED","CASH",12.9,1,"48542770271807743662","2018-05-10","1:14:31.000"
516,775,435,"OPEN","CASH",29.5,1,"98893195303538628401","2018-09-05","10:58:00.000"
517,635,698,"OPEN","CASH",27.3,0,"44672945184081854191",,
518,424,814,,"VISA",16.3,0,"67815234859218605225",,
519,670,51,"PENDING","OTHER",39.1,1,"62511779332361411303","2017-12-26","8:47:20.000"
520,382,507,"PENDING","VISA",66.3,0,"17642323452732660198",,
521,221,541,"PENDING","OTHER",19.6,1,"86368153464143449014","2017-11-18","4:20:23.000"
522,498,394,"PENDING","CASH",45.3,0,"51913713894768618988",,
523,630,443,"PENDING","OTHER",34.7,1,"46121081845811289643","2018-03-08","16:43:04.000"
524,128,641,"OPEN","CASH",36.5,1,"23686531533667151547","2018-09-06","20:30:49.000"
525,223,696,"PENDING","VISA",38.4,0,"17424128931548431053",,
526,235,535,"CLOSED","OTHER",87.8,0,"21825156984752642270",,
527,952,969,"CLOSED","OTHER",19.2,1,"99064724921547455311","2017-11-07","19:13:21.000"
528,558,104,"OPEN","OTHER",16.9,0,"82025030758464858834",,
529,630,43,"CANCELLED",,49.4,0,"11632636775873252582",,
530,369,631,"CANCELLED","VISA",84.1,1,"30986552803324662182","2017-11-20","23:25:57.000"
531,6,722,,"CHECK",65.9,0,"65633205081139621854",,
532,642,235,"PENDING","VISA",1.1,1,"12635503269587488237","2018-09-22","7:01:48.000"
533,516,502,"CANCELLED","VISA",56.3,1,"32943720605923600780","2018-01-08","14:01:35.000"
534,405,338,,"VISA",55.9,1,"62165062493704211076","2017-12-31","4:13:28.000"
535,346,618,"PENDING","CASH",55.9,0,"23861141498838233748",,
536,764,905,,,75.4,1,"48701757285300703909","2018-09-19","10:42:58.000"
537,180,93,,"VISA",43.6,0,"33901375903662350226",,
538,718,788,,,31.7,0,"75672943622158458019",,
539,920,591,"OPEN","VISA",18.4,0,"43523494445401933914",,
540,657,373,"OPEN","CASH",2.6,1,"81849605788181253773","2017-11-12","8:54:05.000"
541,854,689,,"OTHER",4.9,1,"19943052126022961163","2017-10-25","10:47:55.000"
542,637,27,,"OTHER",43.5,0,"36584504524014199634",,
543,153,599,"OPEN","OTHER",16.3,1,"42667048029311843925","2018-03-22","1:48:29.000"
544,605,990,"PENDING","CASH",53.8,0,"69269778349547752370",,
545,658,75,"OPEN","CASH",88.1,0,"76440753306148878588",,
546,501,117,"PENDING","CHECK",90.2,0,"55834440552141528836",,
547,949,452,"PENDING","OTHER",50.5,0,"41181144307408824665",,
548,767,951,"PENDING","OTHER",58.6,1,"32586169539189701757","2018-03-02","6:01:30.000"
549,229,492,"PENDING","CASH",98,0,"82602411031434112750",,
550,551,981,"PENDING","CHECK",2.8,1,"99746242744786281440","2018-03-07","9:57:34.000"
551,141,490,"PENDING","VISA",83,0,"26842252328381075585",,
552,398,500,,"OTHER",32.5,0,"43373076796971202824",,
553,516,832,"OPEN","OTHER",91.7,0,"76830602311804134049",,
554,195,522,"OPEN","CASH",91.4,0,"46083553917880625536",,
555,253,388,"PENDING","CASH",92.8,1,"78669262435778882642","2018-07-24","9:06:43.000"
556,481,781,,"CASH",47.5,1,"99017903688401005013","2018-09-06","6:46:18.000"
557,169,194,"OPEN","CHECK",63.7,0,"70121436666869985032",,
558,1,631,"CLOSED",,57.9,0,"76752263071500328894",,
559,943,164,"PENDING","CASH",81.4,1,"25304996946068382517","2018-04-11","23:46:14.000"
560,605,976,"OPEN","OTHER",16.2,0,"59386123603709228715",,
561,841,344,"PENDING","OTHER",36.7,0,"65557532855330955666",,
562,205,230,"CLOSED","OTHER",79,0,"74906234506818897949",,
563,13,42,,"VISA",92.9,0,"23313901153160100260",,
564,731,366,,"CASH",2.2,0,"63597365175363132415",,
565,389,210,"PENDING","OTHER",14.4,0,"31482976698853351317",,
566,885,501,,"OTHER",26.8,1,"38038607554139173652","2018-01-12","11:08:36.000"
567,688,817,"OPEN","VISA",98.8,1,"61990287769208126227","2018-06-21","19:15:40.000"
568,277,494,"OPEN","CASH",97.2,1,"11624191319099525252","2018-05-24","16:10:58.000"
569,168,7,"PENDING","OTHER",1.5,1,"88636469824449570362","2018-05-03","10:45:25.000"
570,317,262,"PENDING","OTHER",31,0,"65777774172970516825",,
571,177,721,"PENDING","CASH",82.3,1,"92071086752112698311","2017-11-23","5:45:55.000"
572,732,870,"PENDING","VISA",38.8,1,"17747991822214564682","2018-08-02","7:19:21.000"
573,538,114,"OPEN","OTHER",85,1,"68053607208178795014","2018-04-08","13:47:10.000"
574,710,693,"PENDING",,71.4,1,"68611746733189716208","2017-10-05","8:47:43.000"
575,850,206,"PENDING","OTHER",60.1,0,"52790943485552794137",,
576,583,508,,,61.2,0,"31890480933303663177",,
577,719,638,"OPEN","OTHER",36.5,0,"10206230151472106901",,
578,677,86,,"CASH",29.8,1,"37423571199938617197","2017-12-04","21:20:09.000"
579,293,554,"PENDING","VISA",56.8,1,"46741997888673041612","2018-06-17","16:02:40.000"
580,792,328,,"CASH",12.7,1,"74070183306676168092","2018-09-08","3:42:24.000"
581,311,934,"PENDING","CHECK",8.6,0,"47958835059538084852",,
582,635,303,"PENDING","OTHER",89.1,0,"72050974391298160564",,
583,941,379,,"CHECK",17.4,1,"27191856132558599957","2018-03-04","1:30:29.000"
584,55,780,,,46,1,"62417221544111032981","2018-03-02","7:22:17.000"
585,122,824,,"OTHER",27.3,0,"22074759693674613213",,
586,904,217,"CANCELLED",,42.3,0,"66556986347873696381",,
587,954,176,,"CHECK",71.9,1,"90044745876065515376","2018-03-12","6:56:37.000"
588,996,261,"CANCELLED","VISA",90.4,1,"69470008827518772698","2018-08-09","22:10:00.000"
589,383,461,"CLOSED",,4.8,0,"56067560742330157561",,
590,814,483,"CLOSED","OTHER",39.4,0,"35014744315397307357",,
591,402,658,"PENDING","CASH",35.3,1,"59924728808680454299","2017-11-02","17:34:13.000"
592,185,239,"PENDING","CASH",26.8,1,"54551484239892602526","2018-03-30","9:39:51.000"
593,430,638,"OPEN","VISA",21.9,1,"62172788645983087653","2018-08-22","4:50:29.000"
594,275,847,"CLOSED","OTHER",62.3,0,"70748285744162262968",,
595,656,662,"OPEN",,58,0,"47324897597418281232",,
596,229,182,"PENDING","CASH",84.1,0,"88955343914421970373",,
597,60,820,,"OTHER",65.1,0,"50797767744320890394",,
598,386,387,"PENDING","CHECK",73.6,0,"31430861184816248963",,
599,682,198,,"OTHER",73.2,1,"96936332519265004431","2018-05-11","4:11:39.000"
600,835,504,"OPEN","VISA",64.5,1,"86258741833916724467","2018-03-20","10:06:59.000"
601,86,468,"CANCELLED","OTHER",88.7,1,"64783928702310943642","2018-08-02","14:55:55.000"
602,669,270,"PENDING","VISA",17.5,0,"48729756865118332721",,
603,239,366,,"OTHER",81.7,0,"68098448847135338420",,
604,56,529,"CLOSED","OTHER",2.3,0,"93740723416402215426",,
605,594,297,"PENDING","OTHER",86.3,0,"64246390248137775276",,
606,153,884,"CLOSED","OTHER",15.1,1,"31496163631362825095","2017-10-20","23:53:29.000"
607,822,945,,"CASH",31.7,0,"36839411704624623792",,
608,367,478,"OPEN","CHECK",29.4,1,"61089222525485425939","2018-01-09","1:30:35.000"
609,931,114,"CANCELLED","CHECK",69.7,1,"70082043918752961865","2018-09-05","18:49:53.000"
610,411,399,"CLOSED","OTHER",83.5,1,"92192902454919548095","2018-05-16","2:16:31.000"
611,532,795,,"CHECK",81.8,1,"80533650831808222382","2018-02-20","9:23:53.000"
612,812,639,"PENDING","OTHER",28.1,0,"42922509218519302546",,
613,450,213,"CLOSED","CHECK",84.1,1,"98830497314245420211","2018-05-25","6:20:25.000"
614,110,126,,,80.7,0,"13776535116071377085",,
615,532,966,"CLOSED","OTHER",85.4,1,"39977599675399506022","2018-06-28","18:06:26.000"
616,341,134,"OPEN","CHECK",24.7,0,"59825654371663177403",,
617,331,758,"CLOSED","VISA",40.4,0,"64315609475927126006",,
618,584,640,,,80,0,"27304609145654431086",,
619,932,234,"OPEN","OTHER",70.1,0,"27303112489276532368",,
620,835,559,"PENDING","OTHER",55.1,0,"93414387963964639994",,
621,446,275,,"VISA",99.3,1,"78874126607132220652","2018-02-15","12:50:16.000"
622,869,931,,"OTHER",42.2,0,"15510338796259062704",,
623,967,639,"OPEN","OTHER",61.7,1,"50406252846142519143","2018-04-20","10:43:37.000"
624,271,101,,"VISA",28,1,"81518941088683056291","2017-10-04","23:34:18.000"
625,134,634,,,12.6,0,"56463512233036555588",,
626,560,342,"OPEN","OTHER",47.2,0,"59857641018043381926",,
627,223,161,,"CASH",34,1,"53622712165146024284","2018-07-21","11:36:06.000"
628,253,417,"CANCELLED","VISA",86.2,1,"97300095736700504978","2018-04-03","12:25:15.000"
629,355,79,"PENDING","CASH",73.3,0,"15728493205308128422",,
630,843,408,"OPEN","VISA",48.3,0,"78556118219371596050",,
631,948,590,"CANCELLED","OTHER",87.8,1,"78676959313625723907","2018-09-08","3:25:59.000"
632,341,957,"PENDING","VISA",22.7,1,"34300235379416385194","2017-10-10","19:38:09.000"
633,602,381,"OPEN","VISA",85.7,0,"52752166546345986327",,
634,924,193,"PENDING","OTHER",77.9,0,"53122565016801466149",,
635,229,547,,"CASH",9.6,1,"42001423166788662903","2017-10-18","5:50:07.000"
636,40,496,"PENDING","CASH",2.3,0,"51671831776073668218",,
637,828,18,,,89.1,1,"20957031128602226356","2018-08-05","20:17:44.000"
638,800,198,"OPEN","VISA",90.2,1,"60222172901078525579","2018-09-21","21:51:47.000"
639,497,603,,"VISA",51.7,0,"41561165358972411786",,
640,925,43,"PENDING","OTHER",65,1,"20906281176224930426","2018-08-18","0:58:31.000"
641,840,93,,"CASH",80.4,1,"98176636259801037612","2018-08-30","2:45:39.000"
642,347,545,"OPEN","OTHER",70.1,1,"74124536976214645112","2018-05-18","6:18:59.000"
643,782,968,"PENDING","OTHER",52.5,0,"35409109762826570401",,
644,132,178,"PENDING","OTHER",63.1,0,"89255228845677602555",,
645,787,411,"PENDING","OTHER",96.6,1,"17801446841457688800","2017-10-14","18:02:09.000"
646,530,912,"PENDING","CASH",73.6,0,"92724074635793600973",,
647,696,182,,"VISA",47.9,0,"16770923814028124693",,
648,522,495,"PENDING","CASH",17.8,1,"73563985645393740800","2018-07-19","15:09:29.000"
649,317,931,"CLOSED",,10.5,0,"44511089881322001713",,
650,519,720,"CANCELLED","VISA",45.1,0,"87620841578600899128",,
651,861,994,"OPEN","CASH",43.7,0,"82175820216231867076",,
652,342,172,,"CHECK",33,1,"56366615337594781004","2017-11-03","23:04:31.000"
653,815,545,"OPEN","CHECK",100,0,"84610324047838158428",,
654,459,865,,"CHECK",80.7,0,"86847005971985013592",,
655,68,191,"PENDING","VISA",45.3,1,"82673671195655071471","2018-08-23","0:40:33.000"
656,539,465,"OPEN","CHECK",92.9,1,"68805646995174911743","2017-11-06","0:17:59.000"
657,988,693,"CANCELLED",,44.4,1,"83541634892020460144","2018-04-21","15:31:52.000"
658,906,680,"OPEN","OTHER",22.7,0,"34019021705732842270",,
659,828,184,"OPEN","CASH",99.1,1,"80661417578089101483","2017-12-01","3:42:20.000"
660,620,183,"CLOSED","OTHER",5,1,"11325213582386344216","2018-01-25","16:08:41.000"
661,184,609,,"OTHER",15.7,0,"14687006056441756024",,
662,960,798,"OPEN",,9.5,0,"15325413654273793799",,
663,391,425,"PENDING","CHECK",21.5,0,"37867141767716066558",,
664,44,899,,"VISA",66.8,0,"68107418428586621978",,
665,154,762,,"OTHER",3,0,"79671903523647871030",,
666,580,884,"OPEN","VISA",47.8,0,"14125708443512835641",,
667,786,653,"CANCELLED",,40.6,1,"97572791944106154976","2018-08-01","12:38:08.000"
668,509,660,"CLOSED","OTHER",30.3,0,"32321450621772070918",,
669,294,74,"OPEN",,37.7,0,"72065723046221886166",,
670,58,339,"OPEN","VISA",56.5,0,"72427483302157243774",,
671,725,183,"PENDING","VISA",21.1,1,"27509924133863858042","2017-10-27","23:46:01.000"
672,281,147,"OPEN","OTHER",49.9,1,"28709421833546133804","2017-09-28","17:01:29.000"
673,771,696,,"OTHER",32.6,0,"83972647368478559783",,
674,414,971,,"CHECK",65.3,1,"91637305823156572608","2018-04-10","18:15:29.000"
675,469,243,"OPEN","VISA",97.2,1,"50737751091888182881","2018-08-05","20:19:23.000"
676,463,440,"OPEN","OTHER",58,0,"68588047797656447629",,
677,688,197,"OPEN","CASH",59.2,1,"24105426829364082751","2018-05-16","6:58:57.000"
678,494,559,,,49.5,1,"62117938056515369633","2017-10-01","4:43:39.000"
679,563,630,,,87.8,0,"25721355318483553984",,
680,848,17,"PENDING","OTHER",46.9,0,"91256368702617338039",,
681,68,47,"OPEN","CHECK",87.6,0,"41480081261535617691",,
682,396,463,"CANCELLED","CASH",57.8,1,"55606114966092730810","2018-01-25","13:31:13.000"
683,570,621,"OPEN","VISA",72.6,0,"88994984474621417647",,
684,987,118,,"VISA",29.6,0,"94429583191430350846",,
685,93,666,"CLOSED","VISA",4.7,0,"34310022461449636836",,
686,973,855,"PENDING","CASH",62.8,0,"45282143542832862794",,
687,432,793,,"VISA",16.3,1,"91969027635636607831","2017-10-09","4:51:24.000"
688,775,371,"CLOSED","CASH",84.5,0,"16092981531139921890",,
689,686,871,"PENDING","VISA",34.2,1,"55857235525836817525","2017-10-27","21:27:17.000"
690,988,804,"PENDING","CASH",95.9,1,"17311843192002374052","2018-05-06","14:12:02.000"
691,445,568,"PENDING","CASH",82.2,1,"76540276635715306790","2018-08-15","23:50:14.000"
692,679,730,"PENDING","OTHER",22.2,0,"67782491215553729015",,
693,245,349,"PENDING","CASH",29.9,0,"59626801938624321958",,
694,64,542,"CLOSED","VISA",68.3,1,"56363967264335818186","2018-05-20","10:05:30.000"
695,206,58,"CLOSED","VISA",3.9,1,"56395516094935580676","2017-10-01","16:12:35.000"
696,231,961,"OPEN","CASH",68.3,0,"79244622001091350812",,
697,488,7,"CLOSED","CASH",83.7,0,"94985569504517208811",,
698,801,752,,"OTHER",18.8,0,"62380700122208499400",,
699,131,322,,"CHECK",72.9,1,"42499568741989589691","2018-01-06","19:14:19.000"
700,49,838,"PENDING","VISA",38.7,0,"28208052945092322635",,
701,256,420,"OPEN","CASH",10.5,0,"43675724837746372497",,
702,173,308,"PENDING","OTHER",58.5,0,"53819593492674134875",,
703,489,136,"CANCELLED","VISA",96.7,1,"61881210643126437270","2018-02-08","9:42:31.000"
704,181,980,,"VISA",14.8,1,"97039229805441180340","2017-12-09","3:20:03.000"
705,25,101,"PENDING","CASH",63.9,0,"66487364707752817762",,
706,228,997,"OPEN","CASH",83.9,1,"82846391022619708691","2018-04-18","11:37:18.000"
707,258,201,"PENDING","OTHER",33.1,1,"60158374105743844134","2017-12-02","13:44:48.000"
708,309,698,"OPEN","OTHER",0.9,0,"23226423735333749345",,
709,273,895,"CANCELLED","OTHER",70.6,0,"65075997263552067676",,
