ID,CustomerID,AddressID,Status,PaymentMethod,Weight,Shipped,TrackingNumber,DateShipped,TimeShipped
350,33,47,SHIPPING,GIFTCARD,52.99,0,,,
351,52,168,OPEN,CASH,,0,,,
352,306,76,OPEN,CASH,,0,,,
353,449,767,COMPLETE,CREDITCARD,71.06,1,420894BED7DB60090D7C26C842E3B0A074C52,2018-06-11,10:26:25.499Z
354,613,961,SHIPPING,CREDITCARD,18.58,0,,,
355,171,943,CANCELLED,CASH,,0,,,
356,320,324,COMPLETE,GIFTCARD,26.64,1,21628ADCF28C1F20FA4DF7A16DE178CB906A1EB0A9F783C,2017-11-14,14:51:04.327Z
357,501,782,RETURNED,CASH,19.62,1,450586DE215B721BC581720CB237ECC62EE6940A1FEED5E67000C1407921A4F5D,2018-07-11,05:08:00.028Z
358,344,190,SHIPPING,CASH,33.47,0,,,
359,512,477,SHIPPING,CHECK,7.7,0,,,
360,661,943,PENDING,CHECK,,0,,,
361,548,91,PENDING,CASH,,0,,,
362,87,571,CANCELLED,CHECK,,0,,,
363,814,411,COMPLETE,GIFTCARD,14.88,1,52247004B7D2A4CFB9F11F95CCCA6049BEBCAC3A3B5565B03B99E5E9C63,2017-10-06,20:06:06.510Z
364,818,768,PENDING,CREDITCARD,,0,,,
365,470,154,PENDING,CASH,,0,,,
366,614,697,COMPLETE,CHECK,53.76,1,947240BFCEE5A606B2E20F171BA9C1C3E4AB705ED2275B73ECCC0,2018-03-25,20:37:38.600Z
367,928,488,RETURNED,CREDITCARD,65.32,1,38164D53853A8B06638D5179042811F516564D901465730748D289257E71C3C,2018-05-19,14:27:25.673Z
368,973,434,OPEN,CREDITCARD,,0,,,
369,293,973,PENDING,GIFTCARD,,0,,,
370,563,201,SHIPPING,GIFTCARD,38.46,0,,,
371,167,57,SHIPPING,CHECK,92.43,0,,,
372,454,881,RETURNED,CREDITCARD,21.12,1,8165167C7F034FB5F9255DACFA2E28ED9229B3C46AE9679F9F59CF87347F2D367,2017-11-22,15:22:31.171Z
373,814,649,OPEN,GIFTCARD,,0,,,
374,175,86,OPEN,CREDITCARD,,0,,,
375,788,2,COMPLETE,GIFTCARD,95.78,1,884350406FEC11B4B23970678A8E15CE038BA0B5C81CF3D96,2018-06-29,03:13:39.503Z
376,95,975,COMPLETE,GIFTCARD,83.08,1,868087372B0ECF354F7ABC3A6EC61DF33EEF090BC24985A23,2018-08-22,03:17:30.647Z
377,916,504,COMPLETE,CASH,39.83,1,5847428667526E0D483BB11242296E799F4870650CBEE0A4489,2018-07-22,12:28:16.430Z
378,309,563,SHIPPING,CASH,7.3,0,,,
379,526,520,COMPLETE,GIFTCARD,57.02,1,9732301F988A6E697DC3978927BD0A2F6046B6A7642CA0C75AFA0,2017-11-05,06:29:57.029Z
380,205,346,RETURNED,CASH,53.99,1,,2017-05-04,23:36:09.024Z
381,268,332,PENDING,CASH,,0,,,
382,834,285,OPEN,CREDITCARD,,0,,,
383,374,716,OPEN,CHECK,,0,,,
384,413,642,COMPLETE,CREDITCARD,85.26,1,2248920C034627131D575324799D213B33056C292221F45,2017-11-05,08:10:40.678Z
385,488,204,SHIPPING,GIFTCARD,51.19,0,,,
386,314,410,RETURNED,CREDITCARD,96.57,1,956084A5F46684CC89C9843A9EE0690AFF0CD3F611A06052CD3DB1FB604529F,2018-09-12,13:45:52.703Z
387,32,383,OPEN,CREDITCARD,,0,,,
388,610,452,COMPLETE,CREDITCARD,26.42,1,82033D0049F27195F56138B2502093942D5658ADFCF93,2018-05-15,02:30:50.196Z
389,106,949,SHIPPING,CREDITCARD,71.63,0,,,
390,623,60,OPEN,CHECK,,0,,,
391,305,290,SHIPPING,CREDITCARD,39.12,0,,,
392,174,294,OPEN,GIFTCARD,,0,,,
393,252,174,PENDING,CREDITCARD,,0,,,
394,494,403,OPEN,CREDITCARD,,0,,,
395,995,649,SHIPPING,CHECK,56.09,0,,,
396,136,287,RETURNED,GIFTCARD,76.92,1,663908A236F92D53B70CF6A94972492BB7EB6991AB8EB625BFF57F7AD1E,2017-07-26,09:45:22.107Z
397,773,679,PENDING,CHECK,,0,,,
398,851,896,SHIPPING,CHECK,87.94,0,,,
399,300,477,PENDING,GIFTCARD,,0,,,
400,821,281,OPEN,GIFTCARD,,0,,,
401,37,103,COMPLETE,CREDITCARD,38.04,1,48721995E89F0CEF5DC26DD7792814A6A3B6890C62A40D1854623E6BB93,2017-10-18,19:40:23.348Z
402,836,880,SHIPPING,CASH,69.27,0,,,
403,240,692,OPEN,CREDITCARD,,0,,,
404,588,733,PENDING,CASH,,0,,,
405,902,956,CANCELLED,GIFTCARD,,0,,,
406,246,718,OPEN,CHECK,,0,,,
407,773,585,CANCELLED,CHECK,,0,,,
408,525,546,PENDING,CASH,,0,,,
409,668,14,SHIPPING,CHECK,33.82,0,,,
410,570,384,SHIPPING,GIFTCARD,97.21,0,,,
411,991,804,COMPLETE,GIFTCARD,13.23,1,9125878866256295F38DE3C695301E8E7BF99BB8B75C753CFEAAEED0F,2018-09-30,21:47:37.994Z
412,148,940,COMPLETE,GIFTCARD,24.09,1,30227CB8886ED08A4C6B16F113B13307E5C7A488487B57689EC671F,2018-08-03,19:32:05.745Z
413,462,557,COMPLETE,CASH,21.91,1,41068F75BFACBC87147C38067AFF6F06E1C506313B3D9699A26751BA7C8EEF745,2017-05-20,12:12:09.879Z
414,9,79,CANCELLED,GIFTCARD,,0,,,
415,194,260,PENDING,CASH,,0,,,
416,951,841,OPEN,GIFTCARD,,0,,,
417,579,154,CANCELLED,CREDITCARD,,0,,,
418,839,883,PENDING,GIFTCARD,,0,,,
419,789,634,SHIPPING,CASH,51.02,0,,,
420,270,744,OPEN,CASH,,0,,,
421,241,753,COMPLETE,CHECK,13.19,1,42389B1891EFA34EF42B82FF3AEC19885C3A5539294FA6C8E,2018-10-26,19:31:24.525Z
422,501,523,OPEN,GIFTCARD,,0,,,
423,968,500,CANCELLED,CREDITCARD,,0,,,
424,917,560,PENDING,GIFTCARD,,0,,,
425,990,568,SHIPPING,CASH,50.81,0,,,
426,585,943,OPEN,CHECK,,0,,,
427,712,387,SHIPPING,CASH,73.52,0,,,
428,793,652,SHIPPING,CHECK,31.29,0,,,
429,895,272,PENDING,CHECK,,0,,,
430,471,908,OPEN,CHECK,,0,,,
431,919,844,OPEN,CHECK,,0,,,
432,907,45,OPEN,CREDITCARD,,0,,,
433,528,877,PENDING,GIFTCARD,,0,,,
434,559,203,OPEN,CREDITCARD,,0,,,
435,928,506,COMPLETE,CHECK,6.39,1,,2018-05-11,07:22:08.791Z
436,344,922,RETURNED,GIFTCARD,21.14,1,276867A3788B3C0E16D90C7A941563F31EA3AEF668CA1068B,2018-07-25,07:20:31.279Z
437,26,113,RETURNED,CREDITCARD,1.65,1,6619861245B9EF3BC96347DCBDADDFC34D842EE1E37B446BF389A26,2018-10-19,15:23:05.842Z
438,439,864,CANCELLED,CREDITCARD,,0,,,
439,705,300,SHIPPING,GIFTCARD,41.92,0,,,
440,753,639,OPEN,CREDITCARD,,0,,,
441,81,634,RETURNED,CASH,78.31,1,74359E68842DB07EC3B99809E9FDF9E50A445B086F8A1DE16EDB4,2018-10-14,06:41:39.694Z
442,343,518,OPEN,CREDITCARD,,0,,,
443,764,949,OPEN,CREDITCARD,,0,,,
444,899,557,RETURNED,CASH,76.12,1,4751716CB6E0AEFD5D8FEA951849E4BE22BFEF88A370AA344,2018-10-10,09:33:19.896Z
445,908,357,COMPLETE,CASH,41.22,1,27080B8765B86173EF391BF768F0942919A1B3550AD6435FFF42F603A3DB75E,2017-02-09,04:36:01.897Z
446,360,560,COMPLETE,CHECK,85.55,1,643947716FFC6187FCB1E0D5AB8B1770F9B7AD8CA59F8D89B,2017-07-03,21:00:09.953Z
447,784,403,OPEN,CHECK,,0,,,
448,107,613,OPEN,CHECK,,0,,,
449,985,468,OPEN,CHECK,,0,,,
450,268,10,SHIPPING,CREDITCARD,51.13,0,,,
451,282,245,COMPLETE,GIFTCARD,45.44,1,6114363C1D2BF508658E659219D60B2B01E5C0D6C213E29517CCB63,2018-05-02,21:59:14.336Z
452,670,722,PENDING,CASH,,0,,,
453,794,479,RETURNED,CHECK,2.93,1,633550FA5A073BFED6DC53948B2C938A08F8B7EE325A0F647962ACD96928B010BAF,2018-07-20,16:35:45.337Z
454,16,562,OPEN,CREDITCARD,,0,,,
455,238,572,CANCELLED,CASH,,0,,,
456,990,222,SHIPPING,CREDITCARD,45.11,0,,,
457,723,475,RETURNED,CREDITCARD,29.18,1,39566CE8D4D3A093621A026044DD60DBA206CF30E13DCBF4E24,2017-06-12,15:33:54.481Z
458,567,205,PENDING,GIFTCARD,,0,,,
459,386,407,PENDING,CREDITCARD,,0,,,
460,105,314,SHIPPING,CASH,1.28,0,,,
461,311,643,COMPLETE,GIFTCARD,6.56,1,26229E2F4CF6495FDB5122945371ACC00D4BF33,2018-09-15,15:17:33.704Z
462,367,387,COMPLETE,CHECK,95.28,1,49929C44DB30BA681454E2DD6CF4A5095DF0E25,2018-09-14,22:51:34.186Z
463,27,822,SHIPPING,CASH,9.67,0,,,
464,745,823,PENDING,GIFTCARD,,0,,,
465,416,937,OPEN,CASH,,0,,,
466,691,290,OPEN,CREDITCARD,,0,,,
467,318,75,OPEN,GIFTCARD,,0,,,
468,51,719,PENDING,GIFTCARD,,0,,,
469,761,966,COMPLETE,CASH,4.97,1,,2018-07-01,06:18:31.868Z
470,434,290,PENDING,CHECK,,0,,,
471,77,786,SHIPPING,GIFTCARD,97.52,0,,,
472,861,224,COMPLETE,CASH,55.56,1,596401969645D8A93A4D1A6621C721DF06C0BB351459F061FB788E8D4,2018-01-31,14:00:09.995Z
473,247,903,COMPLETE,GIFTCARD,81.05,1,36698BAD8AE7F33B288211C3764EC59B99F746E5075,2017-01-13,15:31:24.674Z
474,469,916,SHIPPING,CHECK,33.42,0,,,
475,91,845,PENDING,CASH,,0,,,
476,700,697,SHIPPING,CASH,13.5,0,,,
477,269,439,RETURNED,GIFTCARD,36.1,1,575829AE2E764BEC7532B60ABA6F8EC930E5A9645ECFE6DA989B73F,2018-05-24,19:34:09.109Z
478,851,876,RETURNED,CHECK,26.12,1,75829614243F376CF34E98A4BAD6233C2A287C00A738A8CD4,2018-09-01,07:04:05.594Z
479,373,573,COMPLETE,CREDITCARD,2.97,1,8046355FF1136E5120F1139748CBB1EBD76D318D4726730,2018-07-23,00:37:02.085Z
480,158,993,CANCELLED,GIFTCARD,,0,,,
481,278,423,SHIPPING,CHECK,52.35,0,,,
482,188,675,COMPLETE,CREDITCARD,4.8,1,24272EE336B1CEFB70E687D68C745F7206F20,2018-08-22,14:43:35.998Z
483,499,919,OPEN,GIFTCARD,,0,,,
484,769,543,PENDING,GIFTCARD,,0,,,
485,96,658,COMPLETE,GIFTCARD,85.79,1,54795881B80C5E639FDF8CA5596B1F57985C83112F796995C4E2E94A9CC,2018-05-23,02:20:45.330Z
486,371,365,SHIPPING,CHECK,54.42,0,,,
487,59,366,OPEN,CASH,,0,,,
488,1000,884,RETURNED,CASH,56.47,1,82265D9AC38DE0DDAE638AE01EDEA2EBD2C1C4E78,2018-10-26,12:31:50.081Z
489,859,259,PENDING,CHECK,,0,,,
490,969,584,OPEN,CASH,,0,,,
491,45,656,COMPLETE,CHECK,92.69,1,96902226FDB8252033B93AF54DFC57CB936664B15664152,2018-10-06,00:57:21.660Z
492,679,625,COMPLETE,CHECK,85.63,1,40919863E8FB0F3C5101C0DC57F75E0DF96335AC3D2BBCAF9ED1472871B9005C0,2017-11-23,10:54:54.302Z
493,660,53,COMPLETE,CHECK,89.18,1,4311362B431BF20D35D9125E6180A8B2E766562A8C34C21FD23371BBD02A7A9BC54,2018-06-11,11:53:13.270Z
494,440,4,OPEN,CASH,,0,,,
495,490,226,SHIPPING,CHECK,11.63,0,,,
496,28,217,COMPLETE,CREDITCARD,27.98,1,933939B18F682B0DD6ED9355A6BACB4C8727402,2018-07-22,08:42:22.574Z
497,527,283,CANCELLED,CHECK,,0,,,
498,442,844,SHIPPING,GIFTCARD,20.4,0,,,
499,90,247,COMPLETE,GIFTCARD,81.16,1,1828755FF3A6999C8C05E80979F62B931726C237B3BCE6A24733661,2017-04-01,04:31:34.960Z
500,391,824,RETURNED,CHECK,96.52,1,,2018-08-03,10:39:00.285Z
501,139,726,SHIPPING,CASH,38.38,0,,,
502,717,431,OPEN,GIFTCARD,,0,,,
503,948,391,COMPLETE,GIFTCARD,44.43,1,179245D67DDDADF91737191479405E17F2E30498F017432CCE48FA3,2018-08-02,13:47:18.022Z
504,967,257,SHIPPING,GIFTCARD,39.62,0,,,
505,917,128,OPEN,CHECK,,0,,,
506,935,289,OPEN,CHECK,,0,,,
507,827,706,OPEN,CHECK,,0,,,
508,214,188,RETURNED,CASH,65.43,1,57385A426F3DEA49C4ED6FC43C6B9E2BB19E29DCBC91F4FA334390BD6CE77F02E06,2018-09-10,11:10:50.326Z
509,681,988,PENDING,CASH,,0,,,
510,952,206,COMPLETE,CASH,13.95,1,83013DC903DB911CF3284F82C2BDFE45C062012FE6FDFBB70A4,2018-03-16,10:40:30.462Z
511,264,390,OPEN,CHECK,,0,,,
512,921,931,COMPLETE,GIFTCARD,11.74,1,17309BBA5D997A9D9AE1EACFFD77312C6B437DB0F99F3A388,2017-12-12,23:54:27.125Z
513,239,650,RETURNED,CHECK,40.02,1,89405FA456C6F40D72A2E2EDF9CD2B4DFE5C3A7DFB4,2017-11-06,11:15:23.488Z
514,788,622,PENDING,CASH,,0,,,
515,718,131,PENDING,CHECK,,0,,,
516,617,187,OPEN,CASH,,0,,,
517,892,867,OPEN,GIFTCARD,,0,,,
518,255,727,COMPLETE,CREDITCARD,72.03,1,242116901BF9BBDEB084F3BCFC94DD9856AD236,2018-10-02,15:32:05.651Z
519,653,945,SHIPPING,CHECK,44.12,0,,,
520,40,957,SHIPPING,CHECK,18.7,0,,,
521,863,197,SHIPPING,CHECK,33.26,0,,,
522,396,984,SHIPPING,GIFTCARD,48.7,0,,,
523,30,96,OPEN,CASH,,0,,,
524,465,915,COMPLETE,CREDITCARD,13.09,1,46447093AFA33E7EAF80634327E3E8F2393F9CC1ECA45DE1A2949498B0E3EB0,2018-08-11,09:26:25.534Z
525,508,177,CANCELLED,GIFTCARD,,0,,,
526,89,859,RETURNED,CHECK,50.89,1,62917F5DA29E9525519BAE5E462F9E566DDDEAE,2017-07-27,06:32:07.485Z
527,630,82,OPEN,GIFTCARD,,0,,,
528,918,211,OPEN,CHECK,,0,,,
529,131,49,OPEN,CREDITCARD,,0,,,
530,386,478,PENDING,CASH,,0,,,
531,11,979,RETURNED,CASH,43.22,1,,2018-05-24,16:51:58.695Z
532,42,245,OPEN,CREDITCARD,,0,,,
533,573,900,SHIPPING,CREDITCARD,17.52,0,,,
534,892,157,PENDING,GIFTCARD,,0,,,
535,579,734,SHIPPING,CREDITCARD,29.52,0,,,
536,264,770,SHIPPING,CHECK,33.27,0,,,
537,268,824,PENDING,CASH,,0,,,
538,325,380,CANCELLED,CASH,,0,,,
539,732,350,PENDING,CHECK,,0,,,
540,192,272,PENDING,CREDITCARD,,0,,,
541,948,561,OPEN,CREDITCARD,,0,,,
542,355,134,RETURNED,CASH,95.44,1,10303A8F27279319703F7CB4AB150E91DBD2E21,2017-10-05,07:56:23.967Z
543,152,286,SHIPPING,CREDITCARD,37.65,0,,,
544,371,959,COMPLETE,GIFTCARD,13.32,1,496442033DE41D83B4CE3FF0249FC77593315B5755756F0D052E7,2018-08-17,09:08:57.553Z
545,926,269,CANCELLED,CASH,,0,,,
546,656,699,SHIPPING,CREDITCARD,99.01,0,,,
547,60,673,SHIPPING,GIFTCARD,44.89,0,,,
548,720,873,PENDING,CASH,,0,,,
549,261,96,RETURNED,CASH,88.21,1,278888A356D8429E96A3479F5A55C90D17DFC199BD1E96309AC,2017-02-03,09:38:47.429Z
550,96,16,COMPLETE,CREDITCARD,34.33,1,5794054C0EA35828CC6805FFD367F349ECE30AE5B6715494C8B6002B20381,2018-03-24,06:10:22.223Z
551,147,660,CANCELLED,GIFTCARD,,0,,,
552,835,618,COMPLETE,CREDITCARD,31.64,1,7128066B2981299F4700829E76CB60D9DEDC969932C,2018-07-05,06:27:28.015Z
553,812,293,PENDING,CASH,,0,,,
554,382,170,SHIPPING,CASH,72.71,0,,,
555,266,865,RETURNED,CASH,41.67,1,882604368C607733B6F899EB2D04075E183CC38D82CCA2CA5139727,2017-10-14,11:53:06.399Z
556,545,277,OPEN,GIFTCARD,,0,,,
557,990,548,COMPLETE,CASH,9.74,1,696922BCCD988BF6B5EBBAB7B57AD8EF6BE056ABC2CEE2ADEB945,2018-05-24,17:36:32.789Z
558,44,975,COMPLETE,CHECK,23.85,1,9491681FBE4F98699677C49469E289CB6CB990AEB,2018-06-23,05:45:00.836Z
559,7,778,OPEN,GIFTCARD,,0,,,
560,727,996,SHIPPING,CASH,14.16,0,,,
561,435,267,RETURNED,CREDITCARD,61.91,1,557889BBF451C5397E96980BF626B696B287777,2017-06-15,06:01:02.173Z
562,204,635,SHIPPING,CHECK,4.98,0,,,
563,397,352,COMPLETE,CREDITCARD,7.35,1,49880468FACFDCC4475CF8F81F5EEDE4C8BA7CD7A22BE385937D8012403,2018-05-04,00:54:19.970Z
564,259,170,RETURNED,CREDITCARD,22.46,1,4973262564FEFC3AEDCECED3CCCDCE6C8BFF1D4D0,2018-01-06,07:10:44.309Z
565,326,776,RETURNED,CREDITCARD,64.92,1,196047C0DE23C533F7013A23D563553654226228DACDE6750708B,2018-08-12,06:36:22.561Z
566,707,736,COMPLETE,GIFTCARD,67.98,1,421314078B7971DACF0EC2E1FE2CBD01730BAA55564F6EE16A0,2018-09-28,22:31:31.531Z
567,914,123,CANCELLED,CASH,,0,,,
568,906,732,OPEN,CREDITCARD,,0,,,
569,445,324,SHIPPING,CHECK,56.4,0,,,
570,361,671,COMPLETE,CHECK,82.48,1,45447A1D819136B8AE806BDECC3C6EA4D5A2F909C451060587585058197CD,2017-10-31,19:59:47.608Z
571,527,841,SHIPPING,CASH,33.84,0,,,
572,130,122,OPEN,CREDITCARD,,0,,,
573,98,904,CANCELLED,CASH,,0,,,
574,147,38,SHIPPING,CREDITCARD,8.74,0,,,
575,722,606,SHIPPING,CASH,67.2,0,,,
576,882,750,OPEN,CASH,,0,,,
577,149,855,COMPLETE,CASH,19.86,1,37099AEB50E3BAB3853D194BFC6C24CD39D9A5EF7A26322787414AF,2018-06-11,06:49:23.370Z
578,112,263,PENDING,CASH,,0,,,
579,248,573,PENDING,CREDITCARD,,0,,,
580,992,29,CANCELLED,GIFTCARD,,0,,,
581,164,772,COMPLETE,CREDITCARD,84.24,1,17024CC9C521BB97E3DB37896E014874208E39A68AC5883AF,2017-07-10,20:54:36.196Z
582,746,884,SHIPPING,CREDITCARD,62.14,0,,,
583,123,68,PENDING,GIFTCARD,,0,,,
584,884,329,PENDING,CREDITCARD,,0,,,
585,921,341,OPEN,CREDITCARD,,0,,,
586,406,858,PENDING,CASH,,0,,,
587,434,886,PENDING,CHECK,,0,,,
588,540,965,OPEN,CHECK,,0,,,
589,200,274,COMPLETE,GIFTCARD,12.27,1,98755D1A15BAA0CC365492FD4B9100C70FAAC2C43684E2B7D,2018-04-30,17:11:59.956Z
590,950,251,PENDING,CHECK,,0,,,
591,328,998,RETURNED,GIFTCARD,62.25,1,,2018-08-18,18:38:44.421Z
592,651,145,PENDING,CREDITCARD,,0,,,
593,501,147,OPEN,GIFTCARD,,0,,,
594,315,801,PENDING,CASH,,0,,,
595,635,3,COMPLETE,CHECK,73.18,1,331942D33276C8DF0B6EF0D58A68E48B625C3661CE72BFBF59DCC,2018-08-17,20:32:30.924Z
596,418,628,SHIPPING,CASH,29.01,0,,,
597,466,383,RETURNED,GIFTCARD,37.95,1,92007B7DB47A9469B0E39F30F996CD45648C86D02AF1B73814DFED2,2017-10-14,07:35:46.279Z
598,680,19,RETURNED,CREDITCARD,19.54,1,53193E7ACA294B092E74432E3DF2D900C358224BABD962CD78630EEEBE56687FF,2018-09-04,13:18:11.952Z
599,434,421,SHIPPING,CREDITCARD,37.45,0,,,
600,147,675,RETURNED,GIFTCARD,1.44,1,27447A4E2B85E8F0E30EBDC71AC073554AC6725EF194B7A31DE,2018-04-10,15:45:01.874Z
601,19,847,SHIPPING,CREDITCARD,40.2,0,,,
602,953,429,PENDING,GIFTCARD,,0,,,
603,639,865,COMPLETE,CREDITCARD,87.53,1,8020978932B4A0010FCD017202FE07D016488F699B4C76CE3B0D0296D20F688,2018-02-05,12:41:01.700Z
604,954,39,SHIPPING,CHECK,44.3,0,,,
605,207,125,COMPLETE,GIFTCARD,29.95,1,57815EE57C9F1D602CE5C31AC3669B1971C80CBFC89BBC7DBAD1F349B04AB5E,2018-04-25,15:42:42.534Z
606,465,387,SHIPPING,CHECK,6.49,0,,,
607,563,752,COMPLETE,CASH,49.81,1,10004EA6670DAF3463CAFCE08E9378B14FF1DA171DC8B7C2918E4,2017-12-03,00:52:51.585Z
608,747,560,RETURNED,CHECK,79.97,1,60061DC142D56D1491EC1A3D30520E5E1E20C25776001DEF09F77D28AB58FBD36,2017-06-13,16:51:23.123Z
609,777,12,COMPLETE,CHECK,89.04,1,27262B5237530E7E2C041A8E5357E6784C9F652,2018-10-01,18:32:36.953Z
610,604,601,RETURNED,CREDITCARD,42.05,1,855733BDD1853198706A0F1D08CA056E702EB0B0EBFCCF196,2018-09-20,03:11:43.369Z
611,284,564,COMPLETE,GIFTCARD,34.54,1,9889166CB2A127373209B6E2A20DA09ABAF605DB4E3,2018-07-26,07:23:56.362Z
612,591,860,OPEN,CHECK,,0,,,
613,407,679,OPEN,CHECK,,0,,,
614,842,642,COMPLETE,CREDITCARD,89.7,1,98992AB15FD58D373885C12D1B3C9D5103DEE30E9CABD9CC8,2018-05-19,02:34:17.566Z
615,359,583,COMPLETE,CASH,5.97,1,369855AA0D9DFD0D39F2D72E23E11E0AC2C4A81,2018-01-05,20:58:39.060Z
616,219,800,CANCELLED,GIFTCARD,,0,,,
617,834,21,CANCELLED,CHECK,,0,,,
618,783,266,OPEN,CREDITCARD,,0,,,
619,43,443,SHIPPING,GIFTCARD,31.89,0,,,
620,902,759,COMPLETE,CREDITCARD,65.79,1,52350AC21F9DDE707F2907E98C83764254986BC0C,2018-09-17,23:19:24.708Z
621,194,739,OPEN,GIFTCARD,,0,,,
622,174,757,OPEN,CREDITCARD,,0,,,
623,126,892,OPEN,CASH,,0,,,
624,169,601,OPEN,CHECK,,0,,,
625,142,947,COMPLETE,CHECK,35.81,1,703025026C2F854A779E7CE05999B19E761A4508DD83F7784202C6C,2017-12-04,02:41:39.202Z
626,929,45,COMPLETE,GIFTCARD,35.42,1,8896502144C02ACF758AF87885BB668740B5A,2018-08-28,15:56:30.219Z
627,181,42,PENDING,GIFTCARD,,0,,,
628,647,246,CANCELLED,CREDITCARD,,0,,,
629,131,103,PENDING,CASH,,0,,,
630,903,223,RETURNED,CHECK,74.84,1,9178466FA467C4BF9F00D13FDD4B2CCF1143FC968,2018-07-25,05:48:16.003Z
631,440,246,COMPLETE,CHECK,16.24,1,198068A203BC5CCA2C04D071FB942D0CA81DF,2018-10-16,22:39:52.609Z
632,288,885,SHIPPING,GIFTCARD,40.88,0,,,
633,543,525,SHIPPING,GIFTCARD,68.79,0,,,
634,431,989,OPEN,CHECK,,0,,,
635,97,233,PENDING,CREDITCARD,,0,,,
636,718,570,PENDING,CREDITCARD,,0,,,
637,391,106,RETURNED,CASH,34.52,1,859637241C638931CC160B3BDB98565E69335712B8D,2018-09-26,08:03:21.351Z
638,134,972,OPEN,CHECK,,0,,,
639,315,265,COMPLETE,CASH,60.79,1,427969E99DD962E9FB0896B30377586243C6089E46F86C1AD24E68E,2018-07-17,08:55:50.876Z
640,366,389,COMPLETE,CHECK,26.4,1,82166B0DB445D1142EDB69B24DDAB4AE562BFA4768D48206FBAD6BE4251,2018-04-05,14:51:23.969Z
641,451,5,PENDING,GIFTCARD,,0,,,
642,923,896,PENDING,CASH,,0,,,
643,844,543,PENDING,CASH,,0,,,
644,720,383,OPEN,CASH,,0,,,
645,203,989,PENDING,CASH,,0,,,
646,250,891,SHIPPING,CHECK,82.08,0,,,
647,367,605,SHIPPING,CHECK,11.35,0,,,
648,66,218,COMPLETE,CREDITCARD,73.42,1,86944B4777155E14ED5C6AFC9562D5E42654BCA8104323DAB9838,2018-10-01,06:05:17.463Z
649,116,165,OPEN,CHECK,,0,,,
650,685,178,RETURNED,GIFTCARD,66.07,1,72887B6DFE85B7FD27F9978010FC6D4217923AAA1537EAFC264CDCEC09D689251E3,2017-06-24,07:59:44.220Z
651,580,912,COMPLETE,CHECK,60.63,1,536851BE3806C8919D07E6972AEAC22F017ADF033068341D39D0D,2018-09-14,19:56:59.493Z
652,159,513,SHIPPING,CASH,21.94,0,,,
653,713,427,SHIPPING,CASH,91.62,0,,,
654,61,561,RETURNED,CHECK,79.28,1,49127DB8F5537CA1EEE8EF32243542DD5C2B4D8608753,2018-10-10,10:15:09.460Z
655,359,782,COMPLETE,GIFTCARD,79.88,1,863068DA3BDCA823432E8386F438ED0722291042F,2017-03-02,18:42:56.861Z
656,77,173,SHIPPING,GIFTCARD,54.72,0,,,
657,553,558,RETURNED,CREDITCARD,62.68,1,431804AAD2D6CCD9338F7CD01F70A1F17BE6034FFE8E87C90,2018-10-06,02:30:19.505Z
658,54,163,PENDING,GIFTCARD,,0,,,
659,257,801,SHIPPING,CHECK,31.4,0,,,
660,751,187,PENDING,CHECK,,0,,,
661,662,89,CANCELLED,CHECK,,0,,,
662,338,329,RETURNED,GIFTCARD,64.27,1,797072CE7D8EF8B4BA4F52EA7B99E48CF081E747BC787B1D06CCC06DE,2018-08-20,05:05:59.852Z
663,431,521,PENDING,CASH,,0,,,
664,756,290,COMPLETE,CHECK,85.43,1,19219B35DDD2E0380CB64A900E7990DCB5C6C,2018-09-30,05:03:57.186Z
665,9,799,COMPLETE,CREDITCARD,62.08,1,69968DE34140FC5C3ADAE509DFDE3C9B4C9181A3A93CAA2E5BC00F9A3673F,2018-06-27,06:54:26.152Z
666,575,716,COMPLETE,CHECK,85.07,1,23518476E5AB10EC85A08987DBA7C5C62ABD11276BB13DE283750C6297B63A5,2018-05-08,21:45:09.034Z
667,609,931,SHIPPING,CASH,16.02,0,,,
668,593,934,SHIPPING,CREDITCARD,50.82,0,,,
669,107,795,RETURNED,CASH,7.26,1,36114726E43DD0B343225F5B939B073023BE2,2018-06-15,13:55:59.013Z
670,338,432,OPEN,CREDITCARD,,0,,,
671,422,655,COMPLETE,GIFTCARD,31.99,1,83530FAF3DB2EFDCE14399D49EA8B3DDC9BA2B2203766,2018-10-16,01:49:43.599Z
672,172,642,PENDING,CREDITCARD,,0,,,
673,742,45,PENDING,CREDITCARD,,0,,,
674,907,432,CANCELLED,GIFTCARD,,0,,,
675,544,785,OPEN,GIFTCARD,,0,,,
676,581,907,PENDING,GIFTCARD,,0,,,
677,185,507,CANCELLED,CASH,,0,,,
678,943,365,OPEN,CASH,,0,,,
679,378,167,COMPLETE,CASH,26.69,1,920273F2E3C386F4CE32726A34F83020D9C0BDFB398,2018-02-28,21:10:27.147Z
680,939,152,OPEN,CREDITCARD,,0,,,
681,702,666,RETURNED,CASH,23.09,1,69248767D65AAE23C1D459870DBB705206BD58098111F157BBB77,2017-11-24,18:15:56.738Z
682,32,561,COMPLETE,CREDITCARD,31.73,1,79785C76570169B54BF7CB13975A0BA67E206,2017-09-01,02:02:02.971Z
683,261,645,COMPLETE,GIFTCARD,36.82,1,48728A9AB9F1A9F632D6E05AAE9B245B1A796,2018-02-12,13:51:15.246Z
684,397,638,SHIPPING,CREDITCARD,35.65,0,,,
